path,name,label
D:\pytorch\dataloader\data\49814_horse.png,horse,7
D:\pytorch\dataloader\data\49815_horse.png,horse,7
D:\pytorch\dataloader\data\49816_truck.png,truck,9
D:\pytorch\dataloader\data\49817_bird.png,bird,2
D:\pytorch\dataloader\data\49818_frog.png,frog,6
D:\pytorch\dataloader\data\49819_cat.png,cat,3
D:\pytorch\dataloader\data\4981_automobile.png,automobile,1
D:\pytorch\dataloader\data\4981_horse.png,horse,7
D:\pytorch\dataloader\data\49820_automobile.png,automobile,1
D:\pytorch\dataloader\data\49821_ship.png,ship,8
D:\pytorch\dataloader\data\49822_cat.png,cat,3
D:\pytorch\dataloader\data\49823_truck.png,truck,9
D:\pytorch\dataloader\data\49824_deer.png,deer,4
D:\pytorch\dataloader\data\49825_cat.png,cat,3
D:\pytorch\dataloader\data\49826_dog.png,dog,5
D:\pytorch\dataloader\data\49827_ship.png,ship,8
D:\pytorch\dataloader\data\49828_ship.png,ship,8
D:\pytorch\dataloader\data\49829_frog.png,frog,6
D:\pytorch\dataloader\data\4982_cat.png,cat,3
D:\pytorch\dataloader\data\49830_ship.png,ship,8
D:\pytorch\dataloader\data\49831_truck.png,truck,9
D:\pytorch\dataloader\data\49832_cat.png,cat,3
D:\pytorch\dataloader\data\49833_truck.png,truck,9
D:\pytorch\dataloader\data\49834_frog.png,frog,6
D:\pytorch\dataloader\data\49835_cat.png,cat,3
D:\pytorch\dataloader\data\49836_frog.png,frog,6
D:\pytorch\dataloader\data\49837_airplane.png,airplane,0
D:\pytorch\dataloader\data\49838_ship.png,ship,8
D:\pytorch\dataloader\data\49839_cat.png,cat,3
D:\pytorch\dataloader\data\4983_automobile.png,automobile,1
D:\pytorch\dataloader\data\4983_frog.png,frog,6
D:\pytorch\dataloader\data\49840_cat.png,cat,3
D:\pytorch\dataloader\data\49841_horse.png,horse,7
D:\pytorch\dataloader\data\49842_truck.png,truck,9
D:\pytorch\dataloader\data\49843_horse.png,horse,7
D:\pytorch\dataloader\data\49844_truck.png,truck,9
D:\pytorch\dataloader\data\49845_dog.png,dog,5
D:\pytorch\dataloader\data\49846_horse.png,horse,7
D:\pytorch\dataloader\data\49847_automobile.png,automobile,1
D:\pytorch\dataloader\data\49848_dog.png,dog,5
D:\pytorch\dataloader\data\49849_automobile.png,automobile,1
D:\pytorch\dataloader\data\4984_cat.png,cat,3
D:\pytorch\dataloader\data\4984_horse.png,horse,7
D:\pytorch\dataloader\data\49850_horse.png,horse,7
D:\pytorch\dataloader\data\49851_ship.png,ship,8
D:\pytorch\dataloader\data\49852_ship.png,ship,8
D:\pytorch\dataloader\data\49853_frog.png,frog,6
D:\pytorch\dataloader\data\49854_frog.png,frog,6
D:\pytorch\dataloader\data\49855_cat.png,cat,3
D:\pytorch\dataloader\data\49856_airplane.png,airplane,0
D:\pytorch\dataloader\data\49857_ship.png,ship,8
D:\pytorch\dataloader\data\49858_bird.png,bird,2
D:\pytorch\dataloader\data\49859_dog.png,dog,5
D:\pytorch\dataloader\data\4985_deer.png,deer,4
D:\pytorch\dataloader\data\49860_truck.png,truck,9
D:\pytorch\dataloader\data\49861_ship.png,ship,8
D:\pytorch\dataloader\data\49862_frog.png,frog,6
D:\pytorch\dataloader\data\49863_airplane.png,airplane,0
D:\pytorch\dataloader\data\49864_truck.png,truck,9
D:\pytorch\dataloader\data\49865_ship.png,ship,8
D:\pytorch\dataloader\data\49866_dog.png,dog,5
D:\pytorch\dataloader\data\49867_dog.png,dog,5
D:\pytorch\dataloader\data\49868_airplane.png,airplane,0
D:\pytorch\dataloader\data\49869_airplane.png,airplane,0
D:\pytorch\dataloader\data\4986_ship.png,ship,8
D:\pytorch\dataloader\data\4986_truck.png,truck,9
D:\pytorch\dataloader\data\49870_bird.png,bird,2
D:\pytorch\dataloader\data\49871_automobile.png,automobile,1
D:\pytorch\dataloader\data\49872_cat.png,cat,3
D:\pytorch\dataloader\data\49873_automobile.png,automobile,1
D:\pytorch\dataloader\data\49874_frog.png,frog,6
D:\pytorch\dataloader\data\49875_automobile.png,automobile,1
D:\pytorch\dataloader\data\49876_ship.png,ship,8
D:\pytorch\dataloader\data\49877_bird.png,bird,2
D:\pytorch\dataloader\data\49878_truck.png,truck,9
D:\pytorch\dataloader\data\49879_truck.png,truck,9
D:\pytorch\dataloader\data\4987_cat.png,cat,3
D:\pytorch\dataloader\data\4987_deer.png,deer,4
D:\pytorch\dataloader\data\49880_truck.png,truck,9
D:\pytorch\dataloader\data\49881_bird.png,bird,2
D:\pytorch\dataloader\data\49882_dog.png,dog,5
D:\pytorch\dataloader\data\49883_dog.png,dog,5
D:\pytorch\dataloader\data\49884_dog.png,dog,5
D:\pytorch\dataloader\data\49885_horse.png,horse,7
D:\pytorch\dataloader\data\49886_automobile.png,automobile,1
D:\pytorch\dataloader\data\49887_ship.png,ship,8
D:\pytorch\dataloader\data\49888_bird.png,bird,2
D:\pytorch\dataloader\data\49889_truck.png,truck,9
D:\pytorch\dataloader\data\4988_dog.png,dog,5
D:\pytorch\dataloader\data\4988_ship.png,ship,8
D:\pytorch\dataloader\data\49890_dog.png,dog,5
D:\pytorch\dataloader\data\49891_airplane.png,airplane,0
D:\pytorch\dataloader\data\49892_frog.png,frog,6
D:\pytorch\dataloader\data\49893_horse.png,horse,7
D:\pytorch\dataloader\data\49894_automobile.png,automobile,1
D:\pytorch\dataloader\data\49895_deer.png,deer,4
D:\pytorch\dataloader\data\49896_cat.png,cat,3
D:\pytorch\dataloader\data\49897_ship.png,ship,8
D:\pytorch\dataloader\data\49898_deer.png,deer,4
D:\pytorch\dataloader\data\49899_ship.png,ship,8
D:\pytorch\dataloader\data\4989_deer.png,deer,4
D:\pytorch\dataloader\data\4989_frog.png,frog,6
D:\pytorch\dataloader\data\498_automobile.png,automobile,1
D:\pytorch\dataloader\data\498_bird.png,bird,2
D:\pytorch\dataloader\data\49900_cat.png,cat,3
D:\pytorch\dataloader\data\49901_cat.png,cat,3
D:\pytorch\dataloader\data\49902_deer.png,deer,4
D:\pytorch\dataloader\data\49903_horse.png,horse,7
D:\pytorch\dataloader\data\49904_truck.png,truck,9
D:\pytorch\dataloader\data\49905_ship.png,ship,8
D:\pytorch\dataloader\data\49906_cat.png,cat,3
D:\pytorch\dataloader\data\49907_horse.png,horse,7
D:\pytorch\dataloader\data\49908_truck.png,truck,9
D:\pytorch\dataloader\data\49909_frog.png,frog,6
D:\pytorch\dataloader\data\4990_dog.png,dog,5
D:\pytorch\dataloader\data\4990_horse.png,horse,7
D:\pytorch\dataloader\data\49910_ship.png,ship,8
D:\pytorch\dataloader\data\49911_truck.png,truck,9
D:\pytorch\dataloader\data\49912_horse.png,horse,7
D:\pytorch\dataloader\data\49913_automobile.png,automobile,1
D:\pytorch\dataloader\data\49914_bird.png,bird,2
D:\pytorch\dataloader\data\49915_ship.png,ship,8
D:\pytorch\dataloader\data\49916_ship.png,ship,8
D:\pytorch\dataloader\data\49917_truck.png,truck,9
D:\pytorch\dataloader\data\49918_cat.png,cat,3
D:\pytorch\dataloader\data\49919_automobile.png,automobile,1
D:\pytorch\dataloader\data\4991_airplane.png,airplane,0
D:\pytorch\dataloader\data\49920_dog.png,dog,5
D:\pytorch\dataloader\data\49921_airplane.png,airplane,0
D:\pytorch\dataloader\data\49922_cat.png,cat,3
D:\pytorch\dataloader\data\49923_frog.png,frog,6
D:\pytorch\dataloader\data\49924_ship.png,ship,8
D:\pytorch\dataloader\data\49925_horse.png,horse,7
D:\pytorch\dataloader\data\49926_truck.png,truck,9
D:\pytorch\dataloader\data\49927_dog.png,dog,5
D:\pytorch\dataloader\data\49928_frog.png,frog,6
D:\pytorch\dataloader\data\49929_frog.png,frog,6
D:\pytorch\dataloader\data\4992_automobile.png,automobile,1
D:\pytorch\dataloader\data\4992_truck.png,truck,9
D:\pytorch\dataloader\data\49930_airplane.png,airplane,0
D:\pytorch\dataloader\data\49931_truck.png,truck,9
D:\pytorch\dataloader\data\49932_automobile.png,automobile,1
D:\pytorch\dataloader\data\49933_automobile.png,automobile,1
D:\pytorch\dataloader\data\49934_cat.png,cat,3
D:\pytorch\dataloader\data\49935_horse.png,horse,7
D:\pytorch\dataloader\data\49936_ship.png,ship,8
D:\pytorch\dataloader\data\49937_automobile.png,automobile,1
D:\pytorch\dataloader\data\49938_dog.png,dog,5
D:\pytorch\dataloader\data\49939_horse.png,horse,7
D:\pytorch\dataloader\data\4993_automobile.png,automobile,1
D:\pytorch\dataloader\data\4993_horse.png,horse,7
D:\pytorch\dataloader\data\49940_cat.png,cat,3
D:\pytorch\dataloader\data\49941_airplane.png,airplane,0
D:\pytorch\dataloader\data\49942_horse.png,horse,7
D:\pytorch\dataloader\data\49943_horse.png,horse,7
D:\pytorch\dataloader\data\49944_cat.png,cat,3
D:\pytorch\dataloader\data\49945_truck.png,truck,9
D:\pytorch\dataloader\data\49946_deer.png,deer,4
D:\pytorch\dataloader\data\49947_deer.png,deer,4
D:\pytorch\dataloader\data\49948_frog.png,frog,6
D:\pytorch\dataloader\data\49949_frog.png,frog,6
D:\pytorch\dataloader\data\4994_cat.png,cat,3
D:\pytorch\dataloader\data\4994_horse.png,horse,7
D:\pytorch\dataloader\data\49950_deer.png,deer,4
D:\pytorch\dataloader\data\49951_deer.png,deer,4
D:\pytorch\dataloader\data\49952_frog.png,frog,6
D:\pytorch\dataloader\data\49953_ship.png,ship,8
D:\pytorch\dataloader\data\49954_deer.png,deer,4
D:\pytorch\dataloader\data\49955_ship.png,ship,8
D:\pytorch\dataloader\data\49956_bird.png,bird,2
D:\pytorch\dataloader\data\49957_dog.png,dog,5
D:\pytorch\dataloader\data\49958_cat.png,cat,3
D:\pytorch\dataloader\data\49959_automobile.png,automobile,1
D:\pytorch\dataloader\data\4995_bird.png,bird,2
D:\pytorch\dataloader\data\4995_ship.png,ship,8
D:\pytorch\dataloader\data\49960_ship.png,ship,8
D:\pytorch\dataloader\data\49961_horse.png,horse,7
D:\pytorch\dataloader\data\49962_frog.png,frog,6
D:\pytorch\dataloader\data\49963_truck.png,truck,9
D:\pytorch\dataloader\data\49964_dog.png,dog,5
D:\pytorch\dataloader\data\49965_horse.png,horse,7
D:\pytorch\dataloader\data\49966_frog.png,frog,6
D:\pytorch\dataloader\data\49967_ship.png,ship,8
D:\pytorch\dataloader\data\49968_ship.png,ship,8
D:\pytorch\dataloader\data\49969_bird.png,bird,2
D:\pytorch\dataloader\data\4996_cat.png,cat,3
D:\pytorch\dataloader\data\4996_horse.png,horse,7
D:\pytorch\dataloader\data\49970_cat.png,cat,3
D:\pytorch\dataloader\data\49971_truck.png,truck,9
D:\pytorch\dataloader\data\49972_bird.png,bird,2
D:\pytorch\dataloader\data\49973_automobile.png,automobile,1
D:\pytorch\dataloader\data\49974_deer.png,deer,4
D:\pytorch\dataloader\data\49975_cat.png,cat,3
D:\pytorch\dataloader\data\49976_ship.png,ship,8
D:\pytorch\dataloader\data\49977_automobile.png,automobile,1
D:\pytorch\dataloader\data\49978_horse.png,horse,7
D:\pytorch\dataloader\data\49979_cat.png,cat,3
D:\pytorch\dataloader\data\4997_cat.png,cat,3
D:\pytorch\dataloader\data\4997_dog.png,dog,5
D:\pytorch\dataloader\data\49980_dog.png,dog,5
D:\pytorch\dataloader\data\49981_deer.png,deer,4
D:\pytorch\dataloader\data\49982_cat.png,cat,3
D:\pytorch\dataloader\data\49983_cat.png,cat,3
D:\pytorch\dataloader\data\49984_deer.png,deer,4
D:\pytorch\dataloader\data\49985_ship.png,ship,8
D:\pytorch\dataloader\data\49986_horse.png,horse,7
D:\pytorch\dataloader\data\49987_bird.png,bird,2
D:\pytorch\dataloader\data\49988_dog.png,dog,5
D:\pytorch\dataloader\data\49989_automobile.png,automobile,1
D:\pytorch\dataloader\data\4998_deer.png,deer,4
D:\pytorch\dataloader\data\4998_dog.png,dog,5
D:\pytorch\dataloader\data\49990_deer.png,deer,4
D:\pytorch\dataloader\data\49991_bird.png,bird,2
D:\pytorch\dataloader\data\49992_airplane.png,airplane,0
D:\pytorch\dataloader\data\49993_automobile.png,automobile,1
D:\pytorch\dataloader\data\49994_airplane.png,airplane,0
D:\pytorch\dataloader\data\49995_bird.png,bird,2
D:\pytorch\dataloader\data\49996_frog.png,frog,6
D:\pytorch\dataloader\data\49997_truck.png,truck,9
D:\pytorch\dataloader\data\49998_automobile.png,automobile,1
D:\pytorch\dataloader\data\49999_automobile.png,automobile,1
D:\pytorch\dataloader\data\4999_automobile.png,automobile,1
D:\pytorch\dataloader\data\4999_frog.png,frog,6
D:\pytorch\dataloader\data\499_airplane.png,airplane,0
D:\pytorch\dataloader\data\499_horse.png,horse,7
D:\pytorch\dataloader\data\49_airplane.png,airplane,0
D:\pytorch\dataloader\data\49_frog.png,frog,6
D:\pytorch\dataloader\data\4_automobile.png,automobile,1
D:\pytorch\dataloader\data\4_frog.png,frog,6
D:\pytorch\dataloader\data\5000_frog.png,frog,6
D:\pytorch\dataloader\data\5000_horse.png,horse,7
D:\pytorch\dataloader\data\5001_frog.png,frog,6
D:\pytorch\dataloader\data\5001_horse.png,horse,7
D:\pytorch\dataloader\data\5002_ship.png,ship,8
D:\pytorch\dataloader\data\5002_truck.png,truck,9
D:\pytorch\dataloader\data\5003_airplane.png,airplane,0
D:\pytorch\dataloader\data\5003_deer.png,deer,4
D:\pytorch\dataloader\data\5004_deer.png,deer,4
D:\pytorch\dataloader\data\5004_dog.png,dog,5
D:\pytorch\dataloader\data\5005_bird.png,bird,2
D:\pytorch\dataloader\data\5005_dog.png,dog,5
D:\pytorch\dataloader\data\5006_cat.png,cat,3
D:\pytorch\dataloader\data\5006_horse.png,horse,7
D:\pytorch\dataloader\data\5007_cat.png,cat,3
D:\pytorch\dataloader\data\5008_cat.png,cat,3
D:\pytorch\dataloader\data\5008_deer.png,deer,4
D:\pytorch\dataloader\data\5009_horse.png,horse,7
D:\pytorch\dataloader\data\5009_truck.png,truck,9
D:\pytorch\dataloader\data\500_deer.png,deer,4
D:\pytorch\dataloader\data\500_dog.png,dog,5
D:\pytorch\dataloader\data\5010_airplane.png,airplane,0
D:\pytorch\dataloader\data\5010_horse.png,horse,7
D:\pytorch\dataloader\data\5011_cat.png,cat,3
D:\pytorch\dataloader\data\5011_truck.png,truck,9
D:\pytorch\dataloader\data\5012_bird.png,bird,2
D:\pytorch\dataloader\data\5012_frog.png,frog,6
D:\pytorch\dataloader\data\5013_airplane.png,airplane,0
D:\pytorch\dataloader\data\5013_truck.png,truck,9
D:\pytorch\dataloader\data\5014_automobile.png,automobile,1
D:\pytorch\dataloader\data\5014_horse.png,horse,7
D:\pytorch\dataloader\data\5015_airplane.png,airplane,0
D:\pytorch\dataloader\data\5015_bird.png,bird,2
D:\pytorch\dataloader\data\5016_bird.png,bird,2
D:\pytorch\dataloader\data\5016_frog.png,frog,6
D:\pytorch\dataloader\data\5017_cat.png,cat,3
D:\pytorch\dataloader\data\5017_horse.png,horse,7
D:\pytorch\dataloader\data\5018_deer.png,deer,4
D:\pytorch\dataloader\data\5018_truck.png,truck,9
D:\pytorch\dataloader\data\5019_automobile.png,automobile,1
D:\pytorch\dataloader\data\5019_frog.png,frog,6
D:\pytorch\dataloader\data\501_frog.png,frog,6
D:\pytorch\dataloader\data\501_ship.png,ship,8
D:\pytorch\dataloader\data\5020_frog.png,frog,6
D:\pytorch\dataloader\data\5020_ship.png,ship,8
D:\pytorch\dataloader\data\5021_airplane.png,airplane,0
D:\pytorch\dataloader\data\5021_automobile.png,automobile,1
D:\pytorch\dataloader\data\5022_bird.png,bird,2
D:\pytorch\dataloader\data\5022_frog.png,frog,6
D:\pytorch\dataloader\data\5023_bird.png,bird,2
D:\pytorch\dataloader\data\5023_cat.png,cat,3
D:\pytorch\dataloader\data\5024_automobile.png,automobile,1
D:\pytorch\dataloader\data\5024_horse.png,horse,7
D:\pytorch\dataloader\data\5025_dog.png,dog,5
D:\pytorch\dataloader\data\5025_frog.png,frog,6
D:\pytorch\dataloader\data\5026_bird.png,bird,2
D:\pytorch\dataloader\data\5026_deer.png,deer,4
D:\pytorch\dataloader\data\5027_airplane.png,airplane,0
D:\pytorch\dataloader\data\5027_horse.png,horse,7
D:\pytorch\dataloader\data\5028_airplane.png,airplane,0
D:\pytorch\dataloader\data\5028_truck.png,truck,9
D:\pytorch\dataloader\data\5029_cat.png,cat,3
D:\pytorch\dataloader\data\5029_deer.png,deer,4
D:\pytorch\dataloader\data\502_bird.png,bird,2
D:\pytorch\dataloader\data\502_dog.png,dog,5
D:\pytorch\dataloader\data\5030_deer.png,deer,4
D:\pytorch\dataloader\data\5030_ship.png,ship,8
D:\pytorch\dataloader\data\5031_deer.png,deer,4
D:\pytorch\dataloader\data\5031_truck.png,truck,9
D:\pytorch\dataloader\data\5032_bird.png,bird,2
D:\pytorch\dataloader\data\5032_frog.png,frog,6
D:\pytorch\dataloader\data\5033_airplane.png,airplane,0
D:\pytorch\dataloader\data\5033_cat.png,cat,3
D:\pytorch\dataloader\data\5034_horse.png,horse,7
D:\pytorch\dataloader\data\5034_ship.png,ship,8
D:\pytorch\dataloader\data\5035_dog.png,dog,5
D:\pytorch\dataloader\data\5035_horse.png,horse,7
D:\pytorch\dataloader\data\5036_airplane.png,airplane,0
D:\pytorch\dataloader\data\5036_dog.png,dog,5
D:\pytorch\dataloader\data\5037_airplane.png,airplane,0
D:\pytorch\dataloader\data\5038_deer.png,deer,4
D:\pytorch\dataloader\data\5039_dog.png,dog,5
D:\pytorch\dataloader\data\5039_frog.png,frog,6
D:\pytorch\dataloader\data\503_deer.png,deer,4
D:\pytorch\dataloader\data\503_ship.png,ship,8
D:\pytorch\dataloader\data\5040_cat.png,cat,3
D:\pytorch\dataloader\data\5040_truck.png,truck,9
D:\pytorch\dataloader\data\5041_frog.png,frog,6
D:\pytorch\dataloader\data\5041_truck.png,truck,9
D:\pytorch\dataloader\data\5042_bird.png,bird,2
D:\pytorch\dataloader\data\5042_deer.png,deer,4
D:\pytorch\dataloader\data\5043_airplane.png,airplane,0
D:\pytorch\dataloader\data\5043_dog.png,dog,5
D:\pytorch\dataloader\data\5044_dog.png,dog,5
D:\pytorch\dataloader\data\5044_horse.png,horse,7
D:\pytorch\dataloader\data\5045_horse.png,horse,7
D:\pytorch\dataloader\data\5045_truck.png,truck,9
D:\pytorch\dataloader\data\5046_cat.png,cat,3
D:\pytorch\dataloader\data\5046_dog.png,dog,5
D:\pytorch\dataloader\data\5047_dog.png,dog,5
D:\pytorch\dataloader\data\5047_horse.png,horse,7
D:\pytorch\dataloader\data\5048_automobile.png,automobile,1
D:\pytorch\dataloader\data\5048_ship.png,ship,8
D:\pytorch\dataloader\data\5049_dog.png,dog,5
D:\pytorch\dataloader\data\5049_horse.png,horse,7
D:\pytorch\dataloader\data\504_airplane.png,airplane,0
D:\pytorch\dataloader\data\504_truck.png,truck,9
D:\pytorch\dataloader\data\5050_airplane.png,airplane,0
D:\pytorch\dataloader\data\5050_cat.png,cat,3
D:\pytorch\dataloader\data\5051_automobile.png,automobile,1
D:\pytorch\dataloader\data\5051_deer.png,deer,4
D:\pytorch\dataloader\data\5052_automobile.png,automobile,1
D:\pytorch\dataloader\data\5052_frog.png,frog,6
D:\pytorch\dataloader\data\5053_cat.png,cat,3
D:\pytorch\dataloader\data\5053_horse.png,horse,7
D:\pytorch\dataloader\data\5054_ship.png,ship,8
D:\pytorch\dataloader\data\5054_truck.png,truck,9
D:\pytorch\dataloader\data\5055_airplane.png,airplane,0
D:\pytorch\dataloader\data\5055_frog.png,frog,6
D:\pytorch\dataloader\data\5056_automobile.png,automobile,1
D:\pytorch\dataloader\data\5056_truck.png,truck,9
D:\pytorch\dataloader\data\5057_bird.png,bird,2
D:\pytorch\dataloader\data\5057_dog.png,dog,5
D:\pytorch\dataloader\data\5058_automobile.png,automobile,1
D:\pytorch\dataloader\data\5058_horse.png,horse,7
D:\pytorch\dataloader\data\5059_deer.png,deer,4
D:\pytorch\dataloader\data\5059_frog.png,frog,6
D:\pytorch\dataloader\data\505_deer.png,deer,4
D:\pytorch\dataloader\data\5060_frog.png,frog,6
D:\pytorch\dataloader\data\5060_horse.png,horse,7
D:\pytorch\dataloader\data\5061_automobile.png,automobile,1
D:\pytorch\dataloader\data\5061_horse.png,horse,7
D:\pytorch\dataloader\data\5062_cat.png,cat,3
D:\pytorch\dataloader\data\5062_dog.png,dog,5
D:\pytorch\dataloader\data\5063_deer.png,deer,4
D:\pytorch\dataloader\data\5063_truck.png,truck,9
D:\pytorch\dataloader\data\5064_bird.png,bird,2
D:\pytorch\dataloader\data\5064_dog.png,dog,5
D:\pytorch\dataloader\data\5065_airplane.png,airplane,0
D:\pytorch\dataloader\data\5065_cat.png,cat,3
D:\pytorch\dataloader\data\5066_deer.png,deer,4
D:\pytorch\dataloader\data\5066_frog.png,frog,6
D:\pytorch\dataloader\data\5067_deer.png,deer,4
D:\pytorch\dataloader\data\5067_truck.png,truck,9
D:\pytorch\dataloader\data\5068_deer.png,deer,4
D:\pytorch\dataloader\data\5068_dog.png,dog,5
D:\pytorch\dataloader\data\5069_airplane.png,airplane,0
D:\pytorch\dataloader\data\5069_truck.png,truck,9
D:\pytorch\dataloader\data\506_automobile.png,automobile,1
D:\pytorch\dataloader\data\506_horse.png,horse,7
D:\pytorch\dataloader\data\5070_automobile.png,automobile,1
D:\pytorch\dataloader\data\5070_horse.png,horse,7
D:\pytorch\dataloader\data\5071_automobile.png,automobile,1
D:\pytorch\dataloader\data\5071_truck.png,truck,9
D:\pytorch\dataloader\data\5072_cat.png,cat,3
D:\pytorch\dataloader\data\5072_frog.png,frog,6
D:\pytorch\dataloader\data\5073_ship.png,ship,8
D:\pytorch\dataloader\data\5074_airplane.png,airplane,0
D:\pytorch\dataloader\data\5074_deer.png,deer,4
D:\pytorch\dataloader\data\5075_deer.png,deer,4
D:\pytorch\dataloader\data\5075_frog.png,frog,6
D:\pytorch\dataloader\data\5076_automobile.png,automobile,1
D:\pytorch\dataloader\data\5076_dog.png,dog,5
D:\pytorch\dataloader\data\5077_airplane.png,airplane,0
D:\pytorch\dataloader\data\5077_truck.png,truck,9
D:\pytorch\dataloader\data\5078_ship.png,ship,8
D:\pytorch\dataloader\data\5079_automobile.png,automobile,1
D:\pytorch\dataloader\data\5079_truck.png,truck,9
D:\pytorch\dataloader\data\507_ship.png,ship,8
D:\pytorch\dataloader\data\507_truck.png,truck,9
D:\pytorch\dataloader\data\5080_cat.png,cat,3
D:\pytorch\dataloader\data\5080_horse.png,horse,7
D:\pytorch\dataloader\data\5081_dog.png,dog,5
D:\pytorch\dataloader\data\5081_frog.png,frog,6
D:\pytorch\dataloader\data\5082_airplane.png,airplane,0
D:\pytorch\dataloader\data\5082_frog.png,frog,6
D:\pytorch\dataloader\data\5083_truck.png,truck,9
D:\pytorch\dataloader\data\5084_automobile.png,automobile,1
D:\pytorch\dataloader\data\5084_cat.png,cat,3
D:\pytorch\dataloader\data\5085_bird.png,bird,2
D:\pytorch\dataloader\data\5085_frog.png,frog,6
D:\pytorch\dataloader\data\5086_cat.png,cat,3
D:\pytorch\dataloader\data\5087_bird.png,bird,2
D:\pytorch\dataloader\data\5087_truck.png,truck,9
D:\pytorch\dataloader\data\5088_cat.png,cat,3
D:\pytorch\dataloader\data\5088_ship.png,ship,8
D:\pytorch\dataloader\data\5089_airplane.png,airplane,0
D:\pytorch\dataloader\data\5089_frog.png,frog,6
D:\pytorch\dataloader\data\508_truck.png,truck,9
D:\pytorch\dataloader\data\5090_automobile.png,automobile,1
D:\pytorch\dataloader\data\5090_dog.png,dog,5
D:\pytorch\dataloader\data\5091_airplane.png,airplane,0
D:\pytorch\dataloader\data\5091_ship.png,ship,8
D:\pytorch\dataloader\data\5092_ship.png,ship,8
D:\pytorch\dataloader\data\5092_truck.png,truck,9
D:\pytorch\dataloader\data\5093_airplane.png,airplane,0
D:\pytorch\dataloader\data\5094_airplane.png,airplane,0
D:\pytorch\dataloader\data\5094_truck.png,truck,9
D:\pytorch\dataloader\data\5095_frog.png,frog,6
D:\pytorch\dataloader\data\5095_ship.png,ship,8
D:\pytorch\dataloader\data\5096_bird.png,bird,2
D:\pytorch\dataloader\data\5096_horse.png,horse,7
D:\pytorch\dataloader\data\5097_cat.png,cat,3
D:\pytorch\dataloader\data\5097_horse.png,horse,7
D:\pytorch\dataloader\data\5098_dog.png,dog,5
D:\pytorch\dataloader\data\5099_automobile.png,automobile,1
D:\pytorch\dataloader\data\5099_bird.png,bird,2
D:\pytorch\dataloader\data\509_deer.png,deer,4
D:\pytorch\dataloader\data\509_ship.png,ship,8
D:\pytorch\dataloader\data\50_truck.png,truck,9
D:\pytorch\dataloader\data\5100_cat.png,cat,3
D:\pytorch\dataloader\data\5100_dog.png,dog,5
D:\pytorch\dataloader\data\5101_dog.png,dog,5
D:\pytorch\dataloader\data\5101_horse.png,horse,7
D:\pytorch\dataloader\data\5102_automobile.png,automobile,1
D:\pytorch\dataloader\data\5102_dog.png,dog,5
D:\pytorch\dataloader\data\5103_airplane.png,airplane,0
D:\pytorch\dataloader\data\5103_horse.png,horse,7
D:\pytorch\dataloader\data\5104_ship.png,ship,8
D:\pytorch\dataloader\data\5104_truck.png,truck,9
D:\pytorch\dataloader\data\5105_horse.png,horse,7
D:\pytorch\dataloader\data\5105_ship.png,ship,8
D:\pytorch\dataloader\data\5106_cat.png,cat,3
D:\pytorch\dataloader\data\5106_frog.png,frog,6
D:\pytorch\dataloader\data\5107_cat.png,cat,3
D:\pytorch\dataloader\data\5107_truck.png,truck,9
D:\pytorch\dataloader\data\5108_automobile.png,automobile,1
D:\pytorch\dataloader\data\5108_dog.png,dog,5
D:\pytorch\dataloader\data\5109_frog.png,frog,6
D:\pytorch\dataloader\data\5109_truck.png,truck,9
D:\pytorch\dataloader\data\510_bird.png,bird,2
D:\pytorch\dataloader\data\510_dog.png,dog,5
D:\pytorch\dataloader\data\5110_cat.png,cat,3
D:\pytorch\dataloader\data\5110_ship.png,ship,8
D:\pytorch\dataloader\data\5111_bird.png,bird,2
D:\pytorch\dataloader\data\5111_frog.png,frog,6
D:\pytorch\dataloader\data\5112_automobile.png,automobile,1
D:\pytorch\dataloader\data\5112_dog.png,dog,5
D:\pytorch\dataloader\data\5113_cat.png,cat,3
D:\pytorch\dataloader\data\5113_frog.png,frog,6
D:\pytorch\dataloader\data\5114_horse.png,horse,7
D:\pytorch\dataloader\data\5115_airplane.png,airplane,0
D:\pytorch\dataloader\data\5115_dog.png,dog,5
D:\pytorch\dataloader\data\5116_frog.png,frog,6
D:\pytorch\dataloader\data\5116_horse.png,horse,7
D:\pytorch\dataloader\data\5117_horse.png,horse,7
D:\pytorch\dataloader\data\5118_bird.png,bird,2
D:\pytorch\dataloader\data\5119_deer.png,deer,4
D:\pytorch\dataloader\data\5119_dog.png,dog,5
D:\pytorch\dataloader\data\511_frog.png,frog,6
D:\pytorch\dataloader\data\511_truck.png,truck,9
D:\pytorch\dataloader\data\5120_horse.png,horse,7
D:\pytorch\dataloader\data\5120_truck.png,truck,9
D:\pytorch\dataloader\data\5121_frog.png,frog,6
D:\pytorch\dataloader\data\5121_horse.png,horse,7
D:\pytorch\dataloader\data\5122_frog.png,frog,6
D:\pytorch\dataloader\data\5123_bird.png,bird,2
D:\pytorch\dataloader\data\5123_horse.png,horse,7
D:\pytorch\dataloader\data\5124_airplane.png,airplane,0
D:\pytorch\dataloader\data\5124_frog.png,frog,6
D:\pytorch\dataloader\data\5125_automobile.png,automobile,1
D:\pytorch\dataloader\data\5126_airplane.png,airplane,0
D:\pytorch\dataloader\data\5126_horse.png,horse,7
D:\pytorch\dataloader\data\5127_automobile.png,automobile,1
D:\pytorch\dataloader\data\5127_bird.png,bird,2
